Transaction_ID,Year,State,Customer_ID,Customer_Type,Age_Group,Category,Product_ID,Quantity,Base_Price,Discount_Percentage,Payment_Method,BlackFriday_Week_Phase,Gender,Loyalty_Score,Final_Price
1803,2023,IL,73131,Regular,26-35,Fashion,5629,1,1232.0,65.0,Debit,Cyber Monday,Male,75,431.2
1804,2016,MT,86015,Regular,26-35,Sports,5647,3,1001.0,66.0,UPI,Weekend Sale,Female,84,340.34
1805,2022,NM,72456,New,46-55,Sports,8540,1,914.0,79.0,Debit,Black Friday,Male,98,191.94
1806,2023,RI,86859,New,46-55,Books,1126,3,1305.0,17.0,Credit,Black Friday,Male,56,1083.15
1807,2024,WV,88473,Regular,36-45,Electronics,2757,1,1490.0,55.0,Debit,Pre-BF,Other,13,670.5
1808,2015,MN,33089,Regular,56+,Home,8390,5,1973.0,33.0,Credit,Weekend Sale,Male,63,1321.91
1809,2019,WV,77238,New,46-55,Electronics,3269,3,756.0,24.0,Credit,Weekend Sale,Other,45,574.56
1810,2020,ID,85940,Regular,36-45,Beauty,2614,1,549.0,39.0,BNPL,Black Friday,Male,16,334.89
1811,2022,IN,83916,New,56+,Fashion,1098,3,416.0,45.0,BNPL,Cyber Monday,Male,56,228.8
1812,2016,LA,97526,Prime,36-45,Electronics,2506,5,1685.0,48.0,BNPL,Cyber Monday,Female,65,876.2
1813,2023,NE,71396,New,36-45,Toys,4475,3,563.0,48.0,BNPL,Weekend Sale,Other,74,292.76
1814,2016,NV,13877,New,26-35,Books,4257,3,1042.0,10.0,UPI,Weekend Sale,Male,13,937.8
1815,2020,LA,94256,New,18-25,Fashion,1375,1,67.0,67.0,UPI,Black Friday,Male,53,22.11
1816,2017,KS,83212,Regular,18-25,Fashion,4474,4,1398.0,21.0,PayPal,Cyber Monday,Female,97,1104.42
1817,2021,KS,41818,New,18-25,Beauty,1235,5,341.0,45.0,Credit,Black Friday,Other,17,187.55
1818,2020,IL,58555,New,36-45,Sports,5753,1,1234.0,27.0,PayPal,Black Friday,Male,50,900.82
1819,2018,NH,52368,Regular,46-55,Toys,5163,2,1692.0,42.0,UPI,Cyber Monday,Other,40,981.36
1820,2020,FL,58180,Prime,18-25,Home,8111,3,1709.0,45.0,PayPal,Pre-BF,Male,43,939.95
1821,2016,MT,99666,Prime,46-55,Electronics,9157,2,1514.0,35.0,Credit,Cyber Monday,Other,52,984.1
1822,2015,NV,59421,Regular,56+,Home,8699,1,1366.0,20.0,BNPL,Pre-BF,Other,16,1092.8
1823,2019,SD,36620,New,18-25,Sports,7727,4,1611.0,7.0,Debit,Pre-BF,Male,43,1498.23
1824,2015,IL,70539,Prime,36-45,Toys,9808,5,881.0,20.0,UPI,Weekend Sale,Female,80,704.8
1825,2016,OK,27077,Prime,26-35,Books,1052,1,1602.0,72.0,Credit,Black Friday,Male,51,448.56
1826,2019,FL,22663,Regular,36-45,Books,6386,4,1858.0,73.0,Debit,Black Friday,Female,65,501.66
1827,2018,WA,93335,Prime,46-55,Fashion,4103,1,629.0,58.0,UPI,Pre-BF,Female,85,264.18
1828,2021,IN,57285,Prime,56+,Beauty,1190,4,290.0,46.0,Credit,Pre-BF,Male,60,156.6
1829,2022,ID,61235,Regular,36-45,Beauty,8354,2,150.0,68.0,UPI,Cyber Monday,Male,24,48.0
1830,2024,NY,27619,Prime,26-35,Fashion,4472,4,1220.0,23.0,Credit,Black Friday,Female,54,939.4
1831,2016,PA,79503,New,26-35,Beauty,6273,5,1814.0,66.0,UPI,Cyber Monday,Male,46,616.76
1832,2023,AZ,67477,Regular,56+,Home,3098,2,1514.0,7.0,UPI,Black Friday,Male,20,1408.02
1833,2016,KS,37488,New,18-25,Sports,3585,3,676.0,12.0,BNPL,Cyber Monday,Female,49,594.88
1834,2016,MD,88747,New,36-45,Fashion,1450,2,945.0,35.0,Credit,Cyber Monday,Male,14,614.25
1835,2019,NY,31169,Regular,36-45,Electronics,5429,2,1774.0,23.0,PayPal,Cyber Monday,Male,1,1365.98
1836,2014,MN,40373,Prime,26-35,Electronics,9956,3,1116.0,69.0,Debit,Black Friday,Other,86,345.96
1837,2020,KY,42669,Regular,46-55,Toys,1481,2,1375.0,57.0,UPI,Cyber Monday,Female,53,591.25
1838,2014,KS,65277,Prime,36-45,Sports,3407,2,189.0,17.0,BNPL,Pre-BF,Other,71,156.87
1839,2018,PA,82170,New,26-35,Sports,5648,3,1690.0,63.0,PayPal,Black Friday,Other,32,625.3
1840,2023,DE,65120,Prime,46-55,Fashion,1075,3,188.0,61.0,UPI,Pre-BF,Male,4,73.32
1841,2021,ME,76376,New,18-25,Sports,2460,5,523.0,47.0,Credit,Weekend Sale,Female,16,277.19
1842,2017,NJ,64235,New,18-25,Home,8871,2,149.0,16.0,Debit,Black Friday,Female,81,125.16
1843,2018,ND,44229,New,26-35,Books,8501,2,746.0,28.0,PayPal,Cyber Monday,Male,30,537.12
1844,2017,IN,96854,Regular,26-35,Sports,2998,2,1189.0,46.0,Debit,Pre-BF,Other,98,642.06
1845,2017,MI,25405,Prime,18-25,Fashion,3590,5,995.0,13.0,UPI,Cyber Monday,Female,71,865.65
1846,2021,UT,25847,Prime,26-35,Fashion,6032,2,930.0,52.0,BNPL,Cyber Monday,Other,20,446.4
1847,2015,KY,33547,Prime,56+,Home,9390,3,1253.0,72.0,PayPal,Black Friday,Male,60,350.84
1848,2014,IA,16575,New,36-45,Beauty,2097,3,232.0,52.0,UPI,Pre-BF,Male,33,111.36
1849,2016,WY,14843,Regular,56+,Home,4494,3,1013.0,29.0,UPI,Cyber Monday,Other,100,719.23
1850,2022,WV,17739,Prime,46-55,Fashion,4965,3,1192.0,28.0,Debit,Pre-BF,Other,76,858.24
1851,2017,NY,24852,Prime,26-35,Fashion,3141,4,932.0,27.0,BNPL,Black Friday,Female,15,680.36
1852,2023,IL,61661,Regular,26-35,Fashion,8020,3,1532.0,66.0,PayPal,Pre-BF,Female,57,520.88
1853,2018,MA,19157,Prime,46-55,Fashion,7503,5,1397.0,65.0,Debit,Weekend Sale,Male,15,488.95
1854,2015,WI,97942,Regular,36-45,Toys,8336,4,452.0,14.0,Debit,Pre-BF,Other,20,388.72
1855,2017,SC,82968,Regular,18-25,Books,9488,2,1802.0,14.0,UPI,Weekend Sale,Other,81,1549.72
1856,2015,NC,28837,Prime,56+,Beauty,3772,3,44.0,74.0,UPI,Pre-BF,Male,42,11.44
1857,2015,NE,90684,Regular,36-45,Fashion,1317,2,362.0,73.0,UPI,Pre-BF,Other,93,97.74
1858,2017,OH,86730,Regular,18-25,Toys,1271,3,1034.0,64.0,Credit,Cyber Monday,Other,88,372.24
1859,2019,KS,24819,Prime,18-25,Sports,2367,3,18.0,69.0,PayPal,Pre-BF,Other,41,5.58
1860,2020,NV,82161,New,26-35,Fashion,8021,4,1962.0,61.0,PayPal,Black Friday,Male,15,765.18
1861,2023,ND,17404,Prime,46-55,Beauty,8250,3,565.0,18.0,BNPL,Black Friday,Other,12,463.3
1862,2016,WA,24674,Prime,26-35,Books,4311,3,1598.0,40.0,Credit,Weekend Sale,Female,19,958.8
1863,2016,AL,86043,New,46-55,Beauty,9634,1,750.0,66.0,BNPL,Weekend Sale,Female,13,255.0
1864,2023,SD,95923,Regular,26-35,Home,9800,5,1208.0,19.0,BNPL,Pre-BF,Male,33,978.48
1865,2019,WV,28697,Prime,56+,Toys,2092,5,984.0,53.0,Credit,Black Friday,Male,94,462.48
1866,2016,NM,95083,New,26-35,Sports,4784,2,728.0,19.0,Credit,Black Friday,Female,7,589.68
1867,2015,OK,70663,New,56+,Beauty,7612,2,1146.0,76.0,Credit,Weekend Sale,Other,44,275.04
1868,2021,UT,33570,Prime,36-45,Electronics,3857,4,1766.0,48.0,BNPL,Weekend Sale,Other,18,918.32
1869,2018,NC,38037,Prime,36-45,Fashion,2944,2,498.0,6.0,PayPal,Black Friday,Male,61,468.12
1870,2014,NC,47982,New,26-35,Beauty,3871,1,606.0,67.0,BNPL,Cyber Monday,Other,48,199.98
1871,2016,RI,78524,Prime,36-45,Sports,7604,2,1079.0,28.0,Debit,Black Friday,Female,25,776.88
1872,2023,LA,15156,New,18-25,Sports,8639,3,795.0,6.0,UPI,Cyber Monday,Other,61,747.3
1873,2021,MN,48280,Prime,56+,Books,3138,2,260.0,8.0,PayPal,Cyber Monday,Other,76,239.2
1874,2017,MN,85324,New,46-55,Toys,9480,2,1945.0,44.0,Debit,Pre-BF,Female,34,1089.2
1875,2020,IA,70706,Prime,56+,Toys,7937,3,1010.0,11.0,PayPal,Cyber Monday,Male,85,898.9
1876,2023,MT,89721,Prime,26-35,Toys,7115,1,1764.0,65.0,Debit,Pre-BF,Other,71,617.4
1877,2015,NJ,94270,Prime,36-45,Home,4344,5,708.0,48.0,UPI,Weekend Sale,Other,30,368.16
1878,2020,MO,19971,Regular,36-45,Sports,8700,1,1669.0,72.0,UPI,Cyber Monday,Other,80,467.32
1879,2018,VT,63140,Prime,18-25,Fashion,8148,1,344.0,6.0,PayPal,Black Friday,Other,59,323.36
1880,2018,KS,53408,New,36-45,Electronics,8681,4,1853.0,49.0,BNPL,Pre-BF,Other,57,945.03
1881,2019,RI,62022,New,26-35,Toys,5686,4,1470.0,15.0,Debit,Weekend Sale,Male,63,1249.5
1882,2022,WV,16487,Regular,26-35,Fashion,7699,3,453.0,43.0,UPI,Weekend Sale,Other,47,258.21
1883,2019,VT,30997,Regular,46-55,Toys,3630,4,120.0,77.0,Debit,Black Friday,Female,39,27.6
1884,2021,IN,56456,Regular,56+,Toys,8914,5,786.0,11.0,Credit,Pre-BF,Male,86,699.54
1885,2020,KY,87988,Prime,56+,Sports,1223,3,805.0,33.0,BNPL,Pre-BF,Female,16,539.35
1886,2022,ID,90908,Prime,56+,Electronics,2521,4,587.0,68.0,BNPL,Weekend Sale,Other,69,187.84
1887,2017,NH,69416,New,46-55,Fashion,2654,2,1758.0,28.0,PayPal,Cyber Monday,Male,73,1265.76
1888,2015,NY,54767,New,46-55,Toys,7048,4,1364.0,71.0,Debit,Black Friday,Other,92,395.56
1889,2020,MS,88970,Prime,46-55,Sports,6144,5,873.0,5.0,Debit,Cyber Monday,Female,95,829.35
1890,2019,IL,87952,New,18-25,Home,5772,4,287.0,50.0,UPI,Black Friday,Female,20,143.5
1891,2014,MD,94784,Prime,46-55,Toys,7307,3,556.0,47.0,Credit,Cyber Monday,Other,18,294.68
1892,2024,IA,38194,Regular,36-45,Sports,1736,2,1139.0,14.0,Credit,Weekend Sale,Other,81,979.54
1893,2022,AR,43785,Prime,18-25,Fashion,9337,3,434.0,79.0,Debit,Black Friday,Male,30,91.14
1894,2022,ND,68676,Prime,36-45,Beauty,7978,2,729.0,37.0,UPI,Weekend Sale,Male,36,459.27
1895,2015,NV,18373,Prime,56+,Toys,2033,2,680.0,65.0,BNPL,Cyber Monday,Other,78,238.0
1896,2016,WY,40283,New,26-35,Home,7663,5,1736.0,42.0,PayPal,Cyber Monday,Male,25,1006.88
1897,2018,AK,65911,Prime,56+,Home,3281,1,1348.0,24.0,BNPL,Black Friday,Male,45,1024.48
1898,2018,WA,36414,Prime,46-55,Toys,8348,5,659.0,76.0,Credit,Pre-BF,Male,40,158.16
1899,2014,NJ,24378,Prime,26-35,Fashion,7033,1,1905.0,57.0,Credit,Cyber Monday,Female,4,819.15
1900,2021,MT,93872,Regular,56+,Books,5619,1,1069.0,59.0,Debit,Black Friday,Female,66,438.29
1901,2021,WA,14700,Prime,18-25,Toys,9577,5,1246.0,21.0,Credit,Cyber Monday,Other,94,984.34
1902,2017,MT,74143,Prime,46-55,Home,5939,4,1361.0,50.0,UPI,Cyber Monday,Male,26,680.5
1903,2020,MD,73229,Prime,56+,Toys,7478,5,56.0,6.0,BNPL,Black Friday,Other,75,52.64
1904,2024,TN,23901,New,26-35,Home,1513,3,963.0,15.0,Debit,Pre-BF,Female,70,818.55
1905,2023,NV,32597,Regular,36-45,Beauty,9218,3,1781.0,14.0,UPI,Pre-BF,Male,38,1531.66
1906,2016,MD,43428,Regular,56+,Toys,1664,3,1592.0,27.0,UPI,Weekend Sale,Male,83,1162.16
1907,2019,HI,45687,Prime,18-25,Electronics,3187,3,1642.0,48.0,PayPal,Black Friday,Female,83,853.84
1908,2023,GA,39493,Prime,26-35,Toys,6824,1,1265.0,79.0,Credit,Black Friday,Male,75,265.65
1909,2023,MN,61224,New,56+,Home,7238,1,1567.0,60.0,Credit,Weekend Sale,Male,55,626.8
1910,2022,OR,41852,Prime,36-45,Books,7311,5,1447.0,32.0,UPI,Cyber Monday,Other,57,983.96
1911,2014,SD,20932,New,46-55,Fashion,2540,2,416.0,31.0,Debit,Pre-BF,Other,62,287.04
1912,2018,ME,98545,Prime,46-55,Home,3631,2,1917.0,52.0,UPI,Cyber Monday,Female,70,920.16
1913,2017,VT,74202,New,46-55,Beauty,8157,1,1496.0,76.0,UPI,Black Friday,Other,93,359.04
1914,2021,LA,43583,Regular,26-35,Fashion,9499,4,1848.0,41.0,Credit,Cyber Monday,Other,14,1090.32
1915,2024,WI,57278,Prime,36-45,Electronics,2993,1,133.0,68.0,BNPL,Cyber Monday,Male,74,42.56
1916,2014,NE,39865,New,36-45,Electronics,1703,4,1780.0,51.0,Credit,Cyber Monday,Other,90,872.2
1917,2022,CO,22289,New,56+,Beauty,7638,2,1727.0,53.0,PayPal,Weekend Sale,Other,41,811.69
1918,2019,GA,80270,Prime,46-55,Beauty,1354,1,739.0,70.0,PayPal,Weekend Sale,Male,95,221.7
1919,2017,AK,95549,New,26-35,Beauty,1546,5,409.0,49.0,Debit,Black Friday,Other,45,208.59
1920,2022,MS,45521,Prime,46-55,Sports,6136,3,1811.0,62.0,BNPL,Weekend Sale,Other,50,688.18
1921,2024,PA,16505,Prime,46-55,Beauty,1109,2,1197.0,69.0,UPI,Weekend Sale,Female,59,371.07
1922,2018,NV,54327,New,56+,Toys,2498,1,1317.0,72.0,BNPL,Weekend Sale,Male,52,368.76
1923,2018,NV,75519,New,56+,Home,4671,1,179.0,7.0,Credit,Cyber Monday,Other,36,166.47
1924,2018,VT,80221,New,56+,Sports,9754,3,995.0,75.0,Credit,Cyber Monday,Other,74,248.75
1925,2014,WY,28409,Regular,18-25,Toys,7892,2,104.0,14.0,UPI,Weekend Sale,Other,26,89.44
1926,2014,RI,29517,Prime,18-25,Books,8952,5,666.0,14.0,UPI,Black Friday,Other,10,572.76
1927,2021,AK,54533,Prime,26-35,Fashion,1465,5,1337.0,43.0,PayPal,Pre-BF,Male,84,762.09
1928,2021,VA,40475,Regular,26-35,Books,1176,5,1853.0,69.0,Credit,Cyber Monday,Other,85,574.43
1929,2019,CA,25327,Regular,56+,Electronics,6861,2,1129.0,62.0,Credit,Weekend Sale,Female,59,429.02
1930,2024,WY,65344,New,36-45,Books,6382,5,709.0,41.0,PayPal,Pre-BF,Female,64,418.31
1931,2017,HI,13671,Prime,26-35,Electronics,3927,4,432.0,79.0,Debit,Cyber Monday,Other,82,90.72
1932,2015,GA,80477,Regular,18-25,Fashion,6056,1,1025.0,38.0,Debit,Weekend Sale,Other,12,635.5
1933,2015,TX,88002,Regular,18-25,Electronics,2482,4,1596.0,14.0,PayPal,Pre-BF,Male,77,1372.56
1934,2022,AK,60756,Prime,46-55,Books,7409,2,1340.0,42.0,Credit,Black Friday,Male,4,777.2
1935,2018,IA,93822,Prime,56+,Beauty,8232,5,142.0,65.0,Credit,Cyber Monday,Male,91,49.7
1936,2017,RI,54959,Prime,36-45,Beauty,1426,5,371.0,70.0,Debit,Cyber Monday,Female,9,111.3
1937,2023,SD,80124,New,56+,Sports,2527,5,1539.0,78.0,UPI,Black Friday,Female,28,338.58
1938,2014,OR,38080,Regular,18-25,Beauty,6250,3,640.0,33.0,UPI,Cyber Monday,Other,52,428.8
1939,2020,CT,34544,New,36-45,Fashion,6952,3,73.0,54.0,PayPal,Cyber Monday,Other,75,33.58
1940,2016,MD,86347,Prime,26-35,Home,3794,5,1453.0,69.0,UPI,Cyber Monday,Female,42,450.43
1941,2019,ND,28733,Prime,46-55,Fashion,1086,1,944.0,8.0,Debit,Black Friday,Female,74,868.48
1942,2018,OH,64211,Regular,18-25,Books,4567,3,379.0,28.0,BNPL,Black Friday,Other,27,272.88
1943,2018,ND,50696,New,46-55,Home,6968,2,1300.0,45.0,PayPal,Pre-BF,Female,28,715.0
1944,2024,MI,58093,New,56+,Electronics,9584,5,1258.0,26.0,Credit,Weekend Sale,Other,10,930.92
1945,2018,NM,57042,New,36-45,Sports,7657,1,575.0,14.0,BNPL,Black Friday,Male,28,494.5
1946,2014,MN,63516,Prime,56+,Books,9947,3,525.0,48.0,Debit,Cyber Monday,Other,3,273.0
1947,2014,ME,47487,Regular,46-55,Electronics,7303,2,825.0,64.0,Credit,Weekend Sale,Male,15,297.0
1948,2016,AR,50849,New,18-25,Electronics,8943,3,64.0,30.0,UPI,Pre-BF,Male,47,44.8
1949,2023,MS,24550,Prime,46-55,Home,9974,2,1066.0,18.0,PayPal,Black Friday,Female,97,874.12
1950,2017,MD,86400,Prime,18-25,Electronics,5641,5,138.0,16.0,UPI,Cyber Monday,Female,81,115.92
1951,2018,RI,94597,New,46-55,Fashion,6780,1,734.0,24.0,PayPal,Cyber Monday,Male,27,557.84
1952,2015,NV,59699,Regular,56+,Books,6640,4,1498.0,39.0,Debit,Cyber Monday,Male,100,913.78
1953,2021,RI,88160,Regular,46-55,Home,7183,3,427.0,67.0,Debit,Cyber Monday,Female,87,140.91
1954,2024,KY,78897,New,26-35,Beauty,8933,1,550.0,21.0,Credit,Cyber Monday,Other,55,434.5
1955,2024,ME,23707,Prime,56+,Books,1490,4,1740.0,32.0,PayPal,Black Friday,Female,28,1183.2
1956,2015,WV,11924,Prime,46-55,Home,4989,5,1402.0,41.0,BNPL,Cyber Monday,Female,27,827.18
1957,2022,OH,88183,New,46-55,Books,4468,2,1441.0,27.0,UPI,Black Friday,Male,83,1051.93
1958,2015,NY,39018,Prime,36-45,Fashion,2048,5,1611.0,19.0,PayPal,Pre-BF,Female,74,1304.91
1959,2022,WA,97163,Prime,56+,Sports,1198,1,616.0,17.0,BNPL,Weekend Sale,Male,78,511.28
1960,2020,VA,31031,New,36-45,Fashion,9562,1,1521.0,18.0,UPI,Black Friday,Male,18,1247.22
1961,2021,WA,75164,Prime,56+,Fashion,9590,3,1672.0,13.0,Debit,Black Friday,Other,1,1454.64
1962,2024,VA,78237,New,18-25,Electronics,1459,4,592.0,12.0,Debit,Weekend Sale,Female,66,520.96
1963,2015,RI,59573,New,56+,Books,3604,4,1788.0,75.0,Credit,Weekend Sale,Female,18,447.0
1964,2020,OH,26719,New,56+,Sports,7932,3,870.0,71.0,Debit,Cyber Monday,Other,49,252.3
1965,2019,NJ,19718,Prime,46-55,Beauty,8463,5,1606.0,27.0,Debit,Black Friday,Female,88,1172.38
1966,2017,KY,10056,New,26-35,Sports,6461,4,1276.0,45.0,Debit,Black Friday,Other,85,701.8
1967,2020,TN,25352,Prime,56+,Beauty,5668,5,1236.0,79.0,PayPal,Pre-BF,Female,78,259.56
1968,2017,WA,57820,New,36-45,Toys,2293,2,1460.0,36.0,Credit,Black Friday,Female,97,934.4
1969,2015,NH,78683,Regular,26-35,Sports,2198,1,894.0,69.0,PayPal,Pre-BF,Male,44,277.14
1970,2023,CO,79073,Prime,56+,Sports,9661,2,98.0,31.0,BNPL,Pre-BF,Other,55,67.62
1971,2020,KY,98348,Prime,26-35,Books,6007,3,1244.0,68.0,Debit,Weekend Sale,Female,12,398.08
1972,2021,KY,10721,Prime,18-25,Fashion,5934,4,852.0,77.0,BNPL,Cyber Monday,Female,81,195.96
1973,2015,IN,92305,Regular,26-35,Sports,7929,2,566.0,71.0,BNPL,Cyber Monday,Other,34,164.14
1974,2018,MS,61969,New,18-25,Electronics,3277,1,1836.0,57.0,PayPal,Cyber Monday,Male,25,789.48
1975,2014,WY,50194,Regular,26-35,Books,7273,4,298.0,14.0,Debit,Cyber Monday,Female,58,256.28
1976,2020,OR,56556,New,26-35,Home,9357,5,1614.0,55.0,PayPal,Cyber Monday,Female,60,726.3
1977,2021,SC,56775,New,36-45,Electronics,8416,4,1004.0,36.0,UPI,Pre-BF,Female,45,642.56
1978,2019,RI,89882,New,36-45,Fashion,2691,1,204.0,69.0,UPI,Pre-BF,Male,95,63.24
1979,2018,NY,49883,New,46-55,Electronics,6392,4,1256.0,50.0,Debit,Black Friday,Male,4,628.0
1980,2019,OK,20911,New,26-35,Sports,3415,2,661.0,76.0,BNPL,Black Friday,Other,56,158.64
1981,2015,WY,75795,Regular,18-25,Fashion,7842,3,845.0,14.0,PayPal,Pre-BF,Female,25,726.7
1982,2014,OR,30872,Prime,26-35,Books,9818,2,1193.0,66.0,BNPL,Pre-BF,Male,56,405.62
1983,2020,WV,84327,Regular,56+,Sports,3305,4,1147.0,75.0,UPI,Pre-BF,Female,36,286.75
1984,2020,IN,83072,Prime,18-25,Home,9034,5,251.0,77.0,PayPal,Cyber Monday,Other,34,57.73
1985,2023,NE,95968,Prime,56+,Home,7350,4,33.0,58.0,PayPal,Pre-BF,Other,98,13.86
1986,2024,ME,54537,Prime,46-55,Beauty,2131,1,316.0,43.0,PayPal,Cyber Monday,Other,59,180.12
1987,2023,NM,95077,Regular,56+,Sports,4955,2,1773.0,33.0,Debit,Pre-BF,Other,97,1187.91
1988,2015,VA,26860,New,46-55,Toys,2644,2,1227.0,20.0,Debit,Pre-BF,Male,37,981.6
1989,2015,FL,80819,New,46-55,Electronics,3294,4,1998.0,48.0,Debit,Pre-BF,Other,38,1038.96
1990,2014,PA,40743,Prime,46-55,Toys,6262,3,1557.0,71.0,PayPal,Cyber Monday,Other,45,451.53
1991,2023,KY,52559,New,56+,Electronics,4217,4,930.0,73.0,BNPL,Pre-BF,Male,22,251.1
1992,2021,ME,82941,New,46-55,Beauty,6196,3,1650.0,74.0,Credit,Cyber Monday,Female,76,429.0
1993,2021,UT,42205,Regular,46-55,Beauty,3085,4,417.0,21.0,BNPL,Weekend Sale,Female,67,329.43
1994,2014,AR,99944,New,36-45,Home,7803,2,642.0,46.0,UPI,Black Friday,Male,62,346.68
1995,2024,WV,27645,New,26-35,Books,5216,3,1250.0,44.0,UPI,Weekend Sale,Other,4,700.0
1996,2021,HI,81859,Regular,46-55,Books,1336,1,1673.0,18.0,Debit,Black Friday,Other,48,1371.86
1997,2022,MI,81473,New,18-25,Home,2259,3,1717.0,36.0,Credit,Weekend Sale,Male,8,1098.88
1998,2017,AR,60734,Prime,18-25,Sports,8179,5,310.0,47.0,Debit,Black Friday,Female,32,164.3
1999,2014,KY,40431,Regular,36-45,Home,4448,1,194.0,51.0,BNPL,Cyber Monday,Other,69,95.06
2000,2014,DE,70914,New,56+,Sports,3416,4,54.0,27.0,Debit,Pre-BF,Female,23,39.42
2001,2016,VA,27882,New,56+,Electronics,6931,5,643.0,64.0,UPI,Pre-BF,Female,58,231.48
2002,2018,ND,88539,Regular,56+,Sports,9245,1,1307.0,16.0,UPI,Black Friday,Male,39,1097.88
2003,2018,HI,53346,Prime,46-55,Books,5376,4,1596.0,62.0,Debit,Weekend Sale,Other,78,606.48
2004,2022,NM,22979,Regular,56+,Toys,8164,3,1437.0,26.0,BNPL,Cyber Monday,Male,19,1063.38
2005,2023,HI,54828,Prime,56+,Books,2806,4,1130.0,68.0,PayPal,Pre-BF,Other,87,361.6
2006,2015,PA,17228,Regular,26-35,Toys,1586,2,1894.0,78.0,BNPL,Black Friday,Female,59,416.68
2007,2015,MA,84836,New,46-55,Home,5452,1,806.0,16.0,Debit,Cyber Monday,Male,57,677.04
2008,2019,VA,84217,Regular,46-55,Beauty,1486,3,351.0,28.0,BNPL,Pre-BF,Other,21,252.72
2009,2022,NJ,83803,Regular,18-25,Toys,8554,4,1109.0,76.0,UPI,Pre-BF,Male,11,266.16
2010,2014,GA,80908,Prime,18-25,Beauty,2708,3,1224.0,24.0,Credit,Cyber Monday,Male,36,930.24
2011,2022,MT,48918,Regular,26-35,Home,5006,3,1195.0,7.0,UPI,Pre-BF,Male,41,1111.35
2012,2022,NE,20920,Prime,36-45,Electronics,5627,1,1613.0,75.0,UPI,Black Friday,Other,40,403.25
2013,2022,DE,92392,Regular,46-55,Sports,7900,3,782.0,27.0,PayPal,Cyber Monday,Female,11,570.86
2014,2018,RI,37785,New,18-25,Fashion,4030,1,1405.0,63.0,Debit,Cyber Monday,Other,89,519.85
2015,2022,DE,92757,Regular,56+,Toys,5302,3,1535.0,37.0,PayPal,Pre-BF,Female,56,967.05
2016,2024,DE,35178,New,46-55,Sports,5380,3,1923.0,50.0,PayPal,Black Friday,Male,80,961.5
2017,2017,ND,81997,Prime,46-55,Sports,1937,4,339.0,39.0,Debit,Pre-BF,Female,88,206.79
2018,2015,KS,93401,Prime,46-55,Home,7239,5,1951.0,26.0,BNPL,Pre-BF,Male,24,1443.74
2019,2019,SD,24052,Prime,18-25,Home,3031,1,642.0,38.0,Credit,Weekend Sale,Other,75,398.04
2020,2017,IL,82868,Prime,26-35,Sports,3871,2,162.0,40.0,PayPal,Weekend Sale,Male,44,97.2
2021,2019,MN,59383,Regular,18-25,Toys,6899,1,1223.0,30.0,PayPal,Black Friday,Female,88,856.1
2022,2016,ID,10327,Regular,56+,Fashion,4636,3,394.0,45.0,BNPL,Weekend Sale,Female,17,216.7
2023,2019,NE,98301,Regular,56+,Books,6729,5,723.0,14.0,Debit,Cyber Monday,Male,60,621.78
2024,2015,MI,80775,New,36-45,Electronics,5921,1,1624.0,11.0,UPI,Cyber Monday,Female,37,1445.36
2025,2015,NY,85614,Regular,18-25,Toys,4863,3,689.0,46.0,BNPL,Black Friday,Other,18,372.06
2026,2022,WI,17038,New,18-25,Sports,9252,2,1320.0,15.0,UPI,Cyber Monday,Female,89,1122.0
2027,2020,NE,18048,New,36-45,Electronics,6248,4,126.0,76.0,Credit,Pre-BF,Male,52,30.24
2028,2016,AK,24954,Regular,36-45,Home,3017,4,730.0,75.0,PayPal,Pre-BF,Male,8,182.5
2029,2024,VT,67541,New,46-55,Sports,4811,1,1237.0,76.0,Credit,Weekend Sale,Female,64,296.88
2030,2014,NC,55471,Prime,46-55,Sports,1069,1,1806.0,10.0,UPI,Cyber Monday,Male,39,1625.4
2031,2021,MT,78315,Regular,56+,Toys,5780,2,751.0,50.0,UPI,Cyber Monday,Male,80,375.5
2032,2019,NV,23225,Regular,26-35,Electronics,7536,4,953.0,9.0,UPI,Weekend Sale,Male,29,867.23
2033,2020,ME,95256,New,56+,Beauty,8624,3,1776.0,49.0,PayPal,Black Friday,Male,73,905.76
2034,2022,TX,23531,Regular,18-25,Beauty,6271,1,124.0,18.0,Debit,Black Friday,Male,7,101.68
2035,2018,CA,80871,Regular,26-35,Beauty,2254,5,82.0,38.0,Debit,Weekend Sale,Other,78,50.84
2036,2014,NC,19530,New,46-55,Sports,3513,4,1340.0,60.0,PayPal,Weekend Sale,Male,25,536.0
2037,2023,MD,69035,Regular,36-45,Books,5527,3,858.0,62.0,Debit,Weekend Sale,Male,37,326.04
2038,2020,NJ,34791,Regular,36-45,Electronics,6030,4,1702.0,54.0,Debit,Cyber Monday,Other,83,782.92
2039,2018,VT,11649,Regular,56+,Beauty,5369,2,1724.0,71.0,PayPal,Black Friday,Female,66,499.96
2040,2016,DE,23472,New,18-25,Home,4176,5,1856.0,60.0,Debit,Pre-BF,Male,19,742.4
2041,2022,PA,78398,Regular,18-25,Sports,6467,3,1971.0,24.0,Debit,Weekend Sale,Male,66,1497.96
2042,2014,KY,37134,Regular,36-45,Books,8425,3,1626.0,17.0,BNPL,Pre-BF,Male,88,1349.58
2043,2014,UT,76453,Regular,56+,Books,6476,1,1399.0,77.0,Credit,Pre-BF,Other,74,321.77
